image_path,label,xmin,ymin,xmax,ymax,xc,yc,w,h
data/leaf_data_v2/train/leaf_infected_0.jpg,infected,0.5792910447761194,0.0028089887640449437,0.8500466417910447,0.4666432584269663,0.714668843283582,0.23472612359550563,0.27075559701492535,0.46383426966292135
data/leaf_data_v2/train/leaf_infected_0.jpg,infected,0.20825559701492538,0.7180477528089888,0.33302238805970147,1.0,0.27063899253731344,0.8590238764044944,0.12476679104477609,0.2819522471910112
data/leaf_data_v2/train/leaf_infected_0.jpg,infected,0.16301305970149255,0.046348314606741575,0.26842350746268656,0.3146067415730337,0.21571828358208955,0.18047752808988765,0.10541044776119401,0.2682584269662921
data/leaf_data_v2/train/leaf_infected_0.jpg,infected,0.12779850746268656,0.5839185393258427,0.23087686567164178,0.7956460674157303,0.17933768656716417,0.6897823033707865,0.10307835820895522,0.2117275280898876
data/leaf_data_v2/train/leaf_infected_0.jpg,infected,0.3341884328358209,0.5488061797752809,0.4605876865671642,0.6604634831460674,0.39738805970149255,0.6046348314606742,0.1263992537313433,0.1116573033707865
data/leaf_data_v2/train/leaf_infected_0.jpg,infected,0.45848880597014924,0.46875,0.5214552238805971,0.6390449438202247,0.4899720149253731,0.5538974719101124,0.06296641791044782,0.1702949438202247
data/leaf_data_v2/train/leaf_infected_0.jpg,infected,0.29524253731343286,0.15273876404494383,0.40181902985074625,0.2945926966292135,0.34853078358208955,0.22366573033707865,0.10657649253731338,0.14185393258426968
data/leaf_data_v2/train/leaf_infected_0.jpg,infected,0.48880597014925375,0.20400280898876405,0.6140391791044776,0.3219803370786517,0.5514225746268657,0.2629915730337079,0.12523320895522383,0.11797752808988765
data/leaf_data_v2/train/leaf_infected_0.jpg,infected,0.8952891791044776,0.14536516853932585,0.9885727611940298,0.6148174157303371,0.9419309701492538,0.3800912921348315,0.09328358208955223,0.46945224719101125
data/leaf_data_v2/train/leaf_infected_0.jpg,infected,0.0002332089552238806,0.8054775280898876,0.09958022388059702,0.9360955056179775,0.04990671641791045,0.8707865168539326,0.09934701492537314,0.1306179775280899
data/leaf_data_v2/train/leaf_infected_0.jpg,infected,0.07462686567164178,0.20400280898876405,0.13619402985074627,0.40730337078651685,0.10541044776119403,0.30565308988764045,0.06156716417910449,0.2033005617977528
data/leaf_data_v2/train/leaf_infected_0.jpg,infected,0.4181436567164179,0.2050561797752809,0.480410447761194,0.35603932584269665,0.449277052238806,0.2805477528089888,0.062266791044776115,0.15098314606741575
data/leaf_data_v2/train/leaf_infected_0.jpg,infected,0.19986007462686567,0.39536516853932585,0.26049440298507465,0.547752808988764,0.23017723880597016,0.4715589887640449,0.06063432835820898,0.15238764044943814
data/leaf_data_v2/train/leaf_infected_0.jpg,infected,0.33838619402985076,0.28581460674157305,0.41324626865671643,0.40625,0.37581623134328357,0.3460323033707865,0.07486007462686567,0.12043539325842695
data/leaf_data_v2/train/leaf_infected_0.jpg,infected,0.36030783582089554,0.4125702247191011,0.4216417910447761,0.488061797752809,0.3909748134328358,0.45031601123595505,0.061333955223880576,0.0754915730337079
