filename,label,xmin,ymin,xmax,ymax
0,advanced,0.7624610591900312,0.5506726457399103,0.8543613707165109,0.6645739910313901
0,advanced,0.22975077881619937,0.46995515695067264,0.4252336448598131,0.6403587443946188
0,advanced,0.26947040498442365,0.27623318385650225,0.35046728971962615,0.3632286995515695
0,initial,0.8855140186915887,0.22780269058295965,0.9953271028037384,0.30852017937219733
0,advanced,0.5996884735202492,0.6188340807174888,0.7001557632398754,0.6905829596412556
1,healthy,0.208955223880597,0.5424859550561798,0.33278917910447764,0.7861657303370787
1,advanced,0.4449626865671642,0.37745786516853935,0.496035447761194,0.4434691011235955
1,moderate,0.457089552238806,0.09655898876404495,0.48880597014925375,0.2243679775280899
1,moderate,0.38572761194029853,0.7605337078651685,0.4230410447761194,0.8476123595505618
1,advanced,0.431669776119403,0.7018960674157303,0.4591884328358209,0.7742275280898876
1,advanced,0.3829291044776119,0.5305477528089888,0.431669776119403,0.5775983146067416
1,moderate,0.0025652985074626866,0.017907303370786515,0.06763059701492537,0.2517556179775281
1,advanced,0.3787313432835821,0.648876404494382,0.4274720149253731,0.7061095505617978
2,advanced,0.48069603045133225,0.5428186109238031,0.6688417618270799,0.7147673634524613
2,advanced,0.07504078303425775,0.20161834120026972,0.2077215878194671,0.38840188806473364
2,advanced,0.10766721044045677,0.08968307484828052,0.2941816204458945,0.20971004720161834
2,advanced,0.6606851549755302,0.06203641267700607,0.8384991843393148,0.2528658125421443
2,moderate,0.16095704187058185,0.5826028320971005,0.30179445350734097,0.7741065407956844
2,advanced,0.36541598694942906,0.6217127444369521,0.47417074497009243,0.7329737019554956
2,advanced,0.6514410005437737,0.4605529332434255,0.7585644371941273,0.5745111260957518
2,advanced,0.37955410549211527,0.7525286581254215,0.4594888526373029,0.8873904248145651
2,advanced,0.30777596519847744,0.2872555630478759,0.3904295812941816,0.36277815239379635
3,moderate,0.1352880658436214,0.5192901234567902,0.21450617283950618,0.6435185185185185
3,advanced,0.25385802469135804,0.6261574074074074,0.3109567901234568,0.7357253086419753
3,moderate,0.4094650205761317,0.3263888888888889,0.47890946502057613,0.4645061728395062
3,moderate,0.3595679012345679,0.4097222222222222,0.4089506172839506,0.5181327160493827
3,moderate,0.6111111111111112,0.4066358024691358,0.6566358024691358,0.5393518518518519
3,advanced,0.5424382716049383,0.5875771604938271,0.5938786008230452,0.6820987654320988
3,moderate,0.49588477366255146,0.6736111111111112,0.5524691358024691,0.7110339506172839
3,advanced,0.21244855967078188,0.6500771604938271,0.2566872427983539,0.7399691358024691
3,initial,0.3487654320987654,0.24807098765432098,0.4359567901234568,0.30169753086419754
3,moderate,0.17103909465020575,0.26851851851851855,0.23585390946502058,0.3368055555555556
3,moderate,0.025977366255144033,0.49228395061728397,0.09156378600823045,0.5513117283950617
3,moderate,0.8631687242798354,0.6273148148148148,0.9776234567901234,0.7025462962962963
3,initial,0.6625514403292181,0.21064814814814814,0.7554012345679012,0.2854938271604938
4,advanced,0.4338991769547325,0.22762345679012347,0.49819958847736623,0.30169753086419754
4,advanced,0.45036008230452673,0.11304012345679013,0.49897119341563784,0.19328703703703703
4,advanced,0.400977366255144,0.10223765432098765,0.4616769547325103,0.1709104938271605
4,advanced,0.22453703703703703,0.8858024691358025,0.2795781893004115,0.9479166666666666
4,advanced,0.5637860082304527,0.6242283950617284,0.6180555555555556,0.7399691358024691
4,advanced,0.5709876543209876,0.7152777777777778,0.6175411522633745,0.7870370370370371
4,advanced,0.503858024691358,0.8032407407407407,0.5781893004115226,0.8695987654320988
4,advanced,0.6175411522633745,0.6820987654320988,0.6810699588477366,0.7442129629629629
4,initial,0.6159979423868313,0.785108024691358,0.6882716049382716,0.9756944444444444
4,advanced,0.2852366255144033,0.7569444444444444,0.3410493827160494,0.8213734567901234
4,moderate,0.19032921810699588,0.6724537037037037,0.2587448559670782,0.7754629629629629
4,moderate,0.1352880658436214,0.5405092592592593,0.18029835390946503,0.6929012345679012
4,advanced,0.4367283950617284,0.5150462962962963,0.47968106995884774,0.621141975308642
4,moderate,0.5267489711934157,0.42901234567901236,0.6432613168724279,0.49459876543209874
4,moderate,0.592335390946502,0.30169753086419754,0.6754115226337448,0.3595679012345679
4,moderate,0.5681584362139918,0.1408179012345679,0.6818415637860082,0.21682098765432098
4,moderate,0.7204218106995884,0.3221450617283951,0.8016975308641975,0.3904320987654321
4,moderate,0.5452674897119342,0.043209876543209874,0.6260288065843621,0.12808641975308643
4,advanced,0.6003086419753086,0.5150462962962963,0.6460905349794238,0.589891975308642
4,advanced,0.3845164609053498,0.7827932098765432,0.45036008230452673,0.8931327160493827
4,moderate,0.2566872427983539,0.5760030864197531,0.32536008230452673,0.6959876543209876
4,moderate,0.5138888888888888,0.533179012345679,0.5753600823045267,0.6114969135802469
4,advanced,0.1823559670781893,0.8406635802469136,0.2322530864197531,0.8912037037037037
5,moderate,0.10702341137123746,0.2778297474275023,0.23879598662207357,0.3816651075771749
5,moderate,0.5745819397993311,0.031805425631431246,0.682943143812709,0.1833489242282507
5,advanced,0.6909698996655519,0.019644527595884004,0.7525083612040134,0.17212347988774557
5,moderate,0.7538461538461538,0.03648269410664172,0.8822742474916387,0.13751169317118803
5,advanced,0.7739130434782608,0.32273152478952294,0.8709030100334448,0.41627689429373244
5,moderate,0.717056856187291,0.5696913002806361,0.8555183946488294,0.8372310570626754
5,moderate,0.07892976588628763,0.3985032740879326,0.2120401337792642,0.49672591206735267
5,moderate,0.014046822742474917,0.33863423760523853,0.11103678929765887,0.41721234798877455
5,advanced,0.9424749163879599,0.16744621141253507,0.9879598662207358,0.2909260991580917
5,initial,0.462876254180602,0.10102899906454631,0.5578595317725753,0.2815715622076707
5,moderate,0.3337792642140468,0.0626753975678204,0.4013377926421405,0.23573433115060805
5,moderate,0.6929765886287625,0.431244153414406,0.7933110367892977,0.5350795135640786
6,moderate,0.5232732732732732,0.16094986807387862,0.6666666666666666,0.35356200527704484
6,moderate,0.7012012012012012,0.39050131926121373,0.9039039039039038,0.47405452946350046
6,moderate,0.7072072072072072,0.5523306948109059,0.9256756756756757,0.6605101143359718
6,moderate,0.7447447447447447,0.7282321899736148,0.8858858858858859,0.8267370272647317
6,moderate,0.15465465465465467,0.49428320140721194,0.22747747747747749,0.6191732629727352
6,moderate,0.23648648648648649,0.592788038698329,0.3385885885885886,0.8082673702726473
6,moderate,0.07507507507507508,0.05980650835532102,0.22147147147147148,0.22955145118733508
6,initial,0.24774774774774774,0.052770448548812667,0.31681681681681684,0.23482849604221637
6,initial,0.38963963963963966,0.13544415127528583,0.4752252252252252,0.2990325417766051
6,moderate,0.0007507507507507507,0.0932277924362357,0.12087087087087087,0.27616534740545295
6,moderate,0.07282282282282282,0.6429199648197009,0.15915915915915915,0.7572559366754618
6,advanced,0.44294294294294295,0.7616534740545294,0.5322822822822822,0.9164467897977133
6,advanced,0.4594594594594595,0.47405452946350046,0.536036036036036,0.575197889182058
6,advanced,0.3506006006006006,0.35883905013192613,0.4286786786786787,0.47229551451187335
6,advanced,0.5773273273273273,0.5452946350043976,0.6554054054054054,0.6481970096745823
6,advanced,0.6478978978978979,0.5672823218997362,0.7072072072072072,0.6886543535620053
6,advanced,0.6186186186186187,0.3526824978012313,0.68993993993994,0.48812664907651715
6,moderate,0.0007507507507507507,0.3412489006156552,0.09084084084084085,0.46613896218117856
7,advanced,0.7317596566523605,0.3875598086124402,0.8347639484978541,0.5151515151515151
7,advanced,0.6223175965665236,0.6690590111642744,0.7775393419170243,0.8181818181818182
7,moderate,0.7088698140200286,0.20733652312599682,0.8204577968526466,0.39473684210526316
7,initial,0.30257510729613735,0.19696969696969696,0.40772532188841204,0.2982456140350877
7,moderate,0.20457796852646637,0.5358851674641149,0.3562231759656652,0.6403508771929824
8,moderate,0.34735899731423453,0.3099352051835853,0.4825425246195166,0.41252699784017277
8,moderate,0.4717994628469114,0.1900647948164147,0.6159355416293644,0.3488120950323974
8,initial,0.19516562220232767,0.02159827213822894,0.3205013428827216,0.24190064794816415
8,moderate,0.06803939122649955,0.6306695464362851,0.18173679498657117,0.7062634989200864
8,initial,0.37958818263205013,0.40712742980561556,0.4700089525514772,0.6090712742980562
8,moderate,0.008952551477170993,0.5,0.11638316920322292,0.6501079913606912
8,moderate,0.34735899731423453,0.1717062634989201,0.4404655326768129,0.275377969762419
8,initial,0.13160250671441362,0.4892008639308855,0.3052820053715309,0.5788336933045356
8,initial,0.7878245299910475,0.642548596112311,0.88272157564906,0.8812095032397408
8,moderate,0.8388540734109221,0.908207343412527,1.0,0.9989200863930886
8,initial,0.08863025962399283,0.004319654427645789,0.18442256042972247,0.19546436285097193
9,moderate,0.1345164609053498,0.34760802469135804,0.2417695473251029,0.5084876543209876
9,moderate,0.5817901234567902,0.19020061728395063,0.6460905349794238,0.34760802469135804
9,moderate,0.49022633744855965,0.49112654320987653,0.5601851851851852,0.6273148148148148
9,advanced,0.8153292181069959,0.4868827160493827,0.8559670781893004,0.6114969135802469
9,moderate,0.6260288065843621,0.6585648148148148,0.7317386831275721,0.8051697530864198
9,advanced,0.7175925925925926,0.4185956790123457,0.7659465020576132,0.5289351851851852
9,advanced,0.761059670781893,0.2932098765432099,0.7988683127572016,0.4236111111111111
9,advanced,0.6244855967078189,0.4367283950617284,0.7152777777777778,0.5127314814814815
9,advanced,0.5874485596707819,0.5536265432098766,0.6424897119341564,0.6369598765432098
9,advanced,0.7067901234567902,0.6875,0.7582304526748971,0.8267746913580247
9,moderate,0.41460905349794236,0.41512345679012347,0.49665637860082307,0.5779320987654321
9,advanced,0.03729423868312757,0.03587962962962963,0.07587448559670781,0.13001543209876543
10,initial,0.1231737012987013,0.3792892156862745,0.23031655844155843,0.7205882352941176
10,moderate,0.41700487012987014,0.25275735294117646,0.5716314935064936,0.5358455882352942
10,healthy,0.5450487012987013,0.3952205882352941,0.645900974025974,0.6286764705882353
10,healthy,0.6676136363636364,0.47549019607843135,0.7816558441558441,0.8030024509803921
10,moderate,0.7199675324675324,0.12683823529411764,0.7899756493506493,0.39828431372549017
11,moderate,0.6856737012987013,0.26317401960784315,0.7402597402597403,0.4025735294117647
11,moderate,0.6879058441558441,0.009497549019607842,0.7802353896103896,0.0784313725490196
11,initial,0.5424107142857143,0.5674019607843137,0.6605113636363636,0.6571691176470589
11,moderate,0.7353896103896104,0.5949754901960784,0.8390827922077922,0.6666666666666666
11,healthy,0.5689935064935064,0.4099264705882353,0.656452922077922,0.5569852941176471
11,advanced,0.1994724025974026,0.8327205882352942,0.26521915584415584,0.9751838235294118
11,advanced,0.4772727272727273,0.3710171568627451,0.5247564935064936,0.5147058823529411
12,moderate,0.23676880222841226,0.3512367491166078,0.30919220055710306,0.5787985865724382
12,moderate,0.22191272051996286,0.615547703180212,0.34958217270194986,0.781625441696113
12,moderate,0.7079851439182916,0.22049469964664312,0.7715877437325905,0.41978798586572436
12,moderate,0.606313834726091,0.3667844522968198,0.6778087279480037,0.5081272084805654
12,moderate,0.5701021355617456,0.04381625441696113,0.648560817084494,0.223321554770318
12,advanced,0.36908077994428967,0.4056537102473498,0.48375116063138346,0.5201413427561837
12,moderate,0.3528319405756732,0.103886925795053,0.4554317548746518,0.2954063604240283
12,advanced,0.45636025998142987,0.2643109540636042,0.5153203342618384,0.3710247349823322
12,initial,0.617455896007428,0.5371024734982333,0.7154131847725163,0.6303886925795052
12,initial,0.46332404828226553,0.6120141342756183,0.5612813370473537,0.8742049469964664
12,initial,0.8792943361188487,0.3017667844522968,1.0,0.5307420494699646
12,initial,0.22934076137418755,0.6530035335689046,0.298050139275766,0.9166077738515901
13,moderate,0.023485784919653894,0.6474435196195006,0.3034610630407911,0.920332936979786
13,moderate,0.5142150803461063,0.6736028537455411,0.6236093943139679,0.9304399524375743
13,moderate,0.6180469715698393,0.4530321046373365,0.9004944375772559,0.5439952437574316
13,moderate,0.6390605686032138,0.22473246135552913,0.8510506798516687,0.3151010701545779
13,moderate,0.1934487021013597,0.09096313912009513,0.396168108776267,0.20035671819262782
13,advanced,0.5587144622991347,0.9072532699167658,0.6600741656365884,0.964922711058264
13,advanced,0.6322620519159456,0.8234244946492271,0.6940667490729295,0.8906064209274673
13,advanced,0.7033374536464772,0.8912009512485137,0.7552533992583437,0.9435196195005945
13,moderate,0.634734239802225,0.6480380499405469,0.7484548825710754,0.7193816884661117
13,moderate,0.04511742892459827,0.3882282996432818,0.223114956736712,0.5059453032104637
14,advanced,0.41838955386289445,0.19117647058823528,0.48694232861806314,0.32894736842105265
14,advanced,0.780739934711643,0.46362229102167185,0.8226332970620239,0.5580495356037152
14,advanced,0.8302502720348205,0.5557275541795665,0.9058759521218716,0.6339009287925697
14,advanced,0.22252448313384113,0.46671826625387,0.3106637649619151,0.5441176470588235
14,advanced,0.3248095756256801,0.48761609907120745,0.3781284004352557,0.6222910216718266
14,advanced,0.4232861806311208,0.4434984520123839,0.48639825897714906,0.5193498452012384
14,advanced,0.30848748639825896,0.17647058823529413,0.367247007616975,0.26006191950464397
14,moderate,0.43797606093579977,0.35835913312693496,0.5184983677910773,0.4357585139318885
14,moderate,0.7225244831338411,0.4551083591331269,0.7763873775843307,0.5495356037151703
14,advanced,0.8775843307943417,0.10371517027863777,0.9624591947769314,0.1803405572755418
15,moderate,0.4338474025974026,0.4059436274509804,0.4855925324675325,0.524203431372549
15,moderate,0.1728896103896104,0.19025735294117646,0.2086038961038961,0.2757352941176471
15,initial,0.5584415584415584,0.4016544117647059,0.6599025974025974,0.49356617647058826
15,moderate,0.7885551948051948,0.36764705882352944,0.8796672077922078,0.4966299019607843
15,initial,0.627637987012987,0.19669117647058823,0.7039366883116883,0.3783700980392157
16,moderate,0.36162551440329216,0.3487654320987654,0.4861111111111111,0.5489969135802469
16,advanced,0.41460905349794236,0.5694444444444444,0.5601851851851852,0.6755401234567902
16,initial,0.5817901234567902,0.30709876543209874,0.7003600823045267,0.5972222222222222
17,moderate,0.6380597014925373,0.5955056179775281,0.6819029850746269,0.7169943820224719
17,moderate,0.5680970149253731,0.3732443820224719,0.6033115671641791,0.46769662921348315
17,initial,0.45988805970149255,0.757373595505618,0.523554104477612,0.9051966292134831
17,moderate,0.8309235074626866,0.6667837078651685,0.8859608208955224,0.8040730337078652
17,advanced,0.41114738805970147,0.21453651685393257,0.4769123134328358,0.28370786516853935
17,moderate,0.3920242537313433,0.0625,0.45848880597014924,0.15730337078651685
17,initial,0.47971082089552236,0.3146067415730337,0.53125,0.45400280898876405
17,moderate,0.6294309701492538,0.48490168539325845,0.7255130597014925,0.5466994382022472
17,advanced,0.21478544776119404,0.6688904494382022,0.2670242537313433,0.7191011235955056
17,initial,0.8458488805970149,0.2422752808988764,0.9580223880597015,0.3570926966292135
18,initial,0.18474264705882354,0.4594155844155844,0.4362745098039216,0.6783685064935064
18,initial,0.3477328431372549,0.7946428571428571,0.6121323529411765,0.987012987012987
19,moderate,0.31962025316455694,0.3695961995249406,0.5307825086306099,0.5947743467933492
19,moderate,0.4444764096662831,0.498812351543943,0.5230149597238205,0.7529691211401425
19,moderate,0.13291139240506328,0.07220902612826603,0.310126582278481,0.36864608076009503
19,moderate,0.026467203682393557,0.7230403800475059,0.16570771001150747,0.8479809976247031
